2♠, 2♥, 2♣
5♠, 10♠, A♠
5♠, 10♠, A♥
5♠, 10♠, A♣
5♠, 10♠, A♦
5♠, 10♥, 10♣
5♠, 10♥, 10♦
5♠, 10♥, J♠
5♠, 10♥, J♥
5♠, 10♥, J♣
5♠, 10♥, J♦
5♠, 10♥, Q♠
5♠, 10♥, Q♥
5♠, 10♥, Q♣
5♠, 10♥, Q♦
5♠, 10♥, K♠
5♠, 10♥, K♥
5♠, 10♥, K♣
5♠, 10♥, K♦
5♠, 10♥, A♠
5♠, 10♥, A♥
5♠, 10♥, A♣
5♠, 10♥, A♦
5♠, 10♣, 10♦
5♠, 10♣, J♠
5♠, 10♣, J♥
5♠, 10♣, J♣
5♠, 10♣, J♦
5♠, 10♣, Q♠
5♠, 10♣, Q♥
5♠, 10♣, Q♣
5♠, 10♣, Q♦
5♠, 10♣, K♠
5♠, 10♣, K♥
5♠, 10♣, K♣
5♠, 10♣, K♦
5♠, 10♣, A♠
5♠, 10♣, A♥
5♠, 10♣, A♣
5♠, 10♣, A♦
5♠, 10♦, J♠
5♠, 10♦, J♥
5♠, 10♦, J♣
5♠, 10♦, J♦
5♠, 10♦, Q♠
5♠, 10♦, Q♥
5♠, 10♦, Q♣
5♠, 10♦, Q♦
5♠, 10♦, K♠
5♠, 10♦, K♥
5♠, 10♦, K♣
5♠, 10♦, K♦
5♠, 10♦, A♠
5♠, 10♦, A♥
5♠, 10♦, A♣
5♠, 10♦, A♦
5♠, J♠, J♥
5♠, J♠, J♣
5♠, J♠, J♦
5♠, J♠, Q♠
5♠, J♠, Q♥
5♠, J♠, Q♣
5♠, J♠, Q♦
5♠, J♠, K♠
5♠, J♠, K♥
5♠, J♠, K♣
5♠, J♠, K♦
5♠, J♠, A♠
5♠, J♠, A♥
5♠, J♠, A♣
5♠, J♠, A♦
5♠, J♥, J♣
5♠, J♥, J♦
5♠, J♥, Q♠
5♠, J♥, Q♥
5♠, J♥, Q♣
5♠, J♥, Q♦
5♠, J♥, K♠
5♠, J♥, K♥
5♠, J♥, K♣
5♠, J♥, K♦
5♠, J♥, A♠
5♠, J♥, A♥
5♠, J♥, A♣
5♠, J♥, A♦
5♠, J♣, J♦
5♠, J♣, Q♠
5♠, J♣, Q♥
5♠, J♣, Q♣
5♠, J♣, Q♦
5♠, J♣, K♠
5♠, J♣, K♥
5♠, J♣, K♣
5♠, J♣, K♦
5♠, J♣, A♠
5♠, J♣, A♥
5♠, J♣, A♣
5♠, J♣, A♦
5♠, J♦, Q♠
5♠, J♦, Q♥
5♠, J♦, Q♣
5♠, J♦, Q♦
5♠, J♦, K♠
5♠, J♦, K♥
5♠, J♦, K♣
5♠, J♦, K♦
5♠, J♦, A♠
5♠, J♦, A♥
5♠, J♦, A♣
5♠, J♦, A♦
5♠, Q♠, Q♥
5♠, Q♠, Q♣
5♠, Q♠, Q♦
5♠, Q♠, K♠
5♠, Q♠, K♥
5♠, Q♠, K♣
5♠, Q♠, K♦
5♠, Q♠, A♠
5♠, Q♠, A♥
5♠, Q♠, A♣
5♠, Q♠, A♦
5♠, Q♥, Q♣
5♠, Q♥, Q♦
5♠, Q♥, K♠
5♠, Q♥, K♥
5♠, Q♥, K♣
5♠, Q♥, K♦
5♠, Q♥, A♠
5♠, Q♥, A♥
5♠, Q♥, A♣
5♠, Q♥, A♦
5♠, Q♣, Q♦
5♠, Q♣, K♠
5♠, Q♣, K♥
5♠, Q♣, K♣
5♠, Q♣, K♦
5♠, Q♣, A♠
5♠, Q♣, A♥
5♠, Q♣, A♣
5♠, Q♣, A♦
5♠, Q♦, K♠
5♠, Q♦, K♥
5♠, Q♦, K♣
5♠, Q♦, K♦
5♠, Q♦, A♠
5♠, Q♦, A♥
5♠, Q♦, A♣
5♠, Q♦, A♦
5♠, K♠, K♥
5♠, K♠, K♣
5♠, K♠, K♦
5♠, K♠, A♠
5♠, K♠, A♥
5♠, K♠, A♣
5♠, K♠, A♦
5♠, K♥, K♣
5♠, K♥, K♦
5♠, K♥, A♠
5♠, K♥, A♥
5♠, K♥, A♣
5♠, K♥, A♦
5♠, K♣, K♦
5♠, K♣, A♠
5♠, K♣, A♥
5♠, K♣, A♣
5♠, K♣, A♦
5♠, K♦, A♠
5♠, K♦, A♥
5♠, K♦, A♣
5♠, K♦, A♦
5♠, A♠, A♥
5♠, A♠, A♣
5♠, A♠, A♦
5♠, A♥, A♣
5♠, A♥, A♦
5♠, A♣, A♦
5♥, 5♣, 5♦
5♥, 5♣, 6♠
5♥, 5♣, 6♥
5♥, 5♣, 6♣
5♥, 5♣, 6♦
5♥, 5♣, 7♠
5♥, 5♣, 7♥
5♥, 5♣, 7♣
5♥, 5♣, 7♦
5♥, 5♣, 8♠
5♥, 5♣, 8♥
5♥, 5♣, 8♣
5♥, 5♣, 8♦
5♥, 5♣, 9♠
5♥, 5♣, 9♥
5♥, 5♣, 9♣
5♥, 5♣, 9♦
5♥, 5♣, 10♠
5♥, 5♣, 10♥
5♥, 5♣, 10♣
5♥, 5♣, 10♦
5♥, 5♣, J♠
5♥, 5♣, J♥
5♥, 5♣, J♣
5♥, 5♣, J♦
5♥, 5♣, Q♠
5♥, 5♣, Q♥
5♥, 5♣, Q♣
5♥, 5♣, Q♦
5♥, 5♣, K♠
5♥, 5♣, K♥
5♥, 5♣, K♣
5♥, 5♣, K♦
5♥, 5♣, A♠
5♥, 5♣, A♥
5♥, 5♣, A♣
5♥, 5♣, A♦
5♥, 5♦, 6♠
5♥, 5♦, 6♥
5♥, 5♦, 6♣
5♥, 5♦, 6♦
5♥, 5♦, 7♠
5♥, 5♦, 7♥
5♥, 5♦, 7♣
5♥, 5♦, 7♦
5♥, 5♦, 8♠
5♥, 5♦, 8♥
5♥, 5♦, 8♣
5♥, 5♦, 8♦
5♥, 5♦, 9♠
5♥, 5♦, 9♥
5♥, 5♦, 9♣
5♥, 5♦, 9♦
5♥, 5♦, 10♠
5♥, 5♦, 10♥
5♥, 5♦, 10♣
5♥, 5♦, 10♦
5♥, 5♦, J♠
5♥, 5♦, J♥
5♥, 5♦, J♣
5♥, 5♦, J♦
5♥, 5♦, Q♠
5♥, 5♦, Q♥
5♥, 5♦, Q♣
5♥, 5♦, Q♦
5♥, 5♦, K♠
5♥, 5♦, K♥
5♥, 5♦, K♣
5♥, 5♦, K♦
5♥, 5♦, A♠
5♥, 5♦, A♥
5♥, 5♦, A♣
5♥, 5♦, A♦
5♥, 6♠, 6♥
5♥, 6♠, 6♣
5♥, 6♠, 6♦
5♥, 6♠, 7♠
5♥, 6♠, 7♥
5♥, 6♠, 7♣
5♥, 6♠, 7♦
5♥, 6♠, 8♠
5♥, 6♠, 8♥
5♥, 6♠, 8♣
5♥, 6♠, 8♦
5♥, 6♠, 9♠
5♥, 6♠, 9♥
5♥, 6♠, 9♣
5♥, 6♠, 9♦
5♥, 6♠, 10♠
5♥, 6♠, 10♥
5♥, 6♠, 10♣
5♥, 6♠, 10♦
5♥, 6♠, J♠
5♥, 6♠, J♥
5♥, 6♠, J♣
5♥, 6♠, J♦
5♥, 6♠, Q♠
5♥, 6♠, Q♥
5♥, 6♠, Q♣
5♥, 6♠, Q♦
5♥, 6♠, K♠
5♥, 6♠, K♥
5♥, 6♠, K♣
5♥, 6♠, K♦
5♥, 6♠, A♠
5♥, 6♠, A♥
5♥, 6♠, A♣
5♥, 6♠, A♦
5♥, 6♥, 6♣
5♥, 6♥, 6♦
5♥, 6♥, 7♠
5♥, 6♥, 7♥
5♥, 6♥, 7♣
5♥, 6♥, 7♦
5♥, 6♥, 8♠
5♥, 6♥, 8♥
5♥, 6♥, 8♣
5♥, 6♥, 8♦
5♥, 6♥, 9♠
5♥, 6♥, 9♥
5♥, 6♥, 9♣
5♥, 6♥, 9♦
5♥, 6♥, 10♠
5♥, 6♥, 10♥
5♥, 6♥, 10♣
5♥, 6♥, 10♦
5♥, 6♥, J♠
5♥, 6♥, J♥
5♥, 6♥, J♣
5♥, 6♥, J♦
5♥, 6♥, Q♠
5♥, 6♥, Q♥
5♥, 6♥, Q♣
5♥, 6♥, Q♦
5♥, 6♥, K♠
5♥, 6♥, K♥
5♥, 6♥, K♣
5♥, 6♥, K♦
5♥, 6♥, A♠
5♥, 6♥, A♥
5♥, 6♥, A♣
5♥, 6♥, A♦
5♥, 6♣, 6♦
5♥, 6♣, 7♠
5♥, 6♣, 7♥
5♥, 6♣, 7♣
5♥, 6♣, 7♦
5♥, 6♣, 8♠
5♥, 6♣, 8♥
5♥, 6♣, 8♣
5♥, 6♣, 8♦
5♥, 6♣, 9♠
5♥, 6♣, 9♥
5♥, 6♣, 9♣
5♥, 6♣, 9♦
5♥, 6♣, 10♠
5♥, 6♣, 10♥
5♥, 6♣, 10♣
5♥, 6♣, 10♦
5♥, 6♣, J♠
5♥, 6♣, J♥
5♥, 6♣, J♣
5♥, 6♣, J♦
5♥, 6♣, Q♠
5♥, 6♣, Q♥
5♥, 6♣, Q♣
5♥, 6♣, Q♦
5♥, 6♣, K♠
5♥, 6♣, K♥
5♥, 6♣, K♣
5♥, 6♣, K♦
5♥, 6♣, A♠
5♥, 6♣, A♥
5♥, 6♣, A♣
5♥, 6♣, A♦
5♥, 6♦, 7♠
5♥, 6♦, 7♥
5♥, 6♦, 7♣
5♥, 6♦, 7♦
5♥, 6♦, 8♠
5♥, 6♦, 8♥
5♥, 6♦, 8♣
5♥, 6♦, 8♦
5♥, 6♦, 9♠
5♥, 6♦, 9♥
5♥, 6♦, 9♣
5♥, 6♦, 9♦
5♥, 6♦, 10♠
5♥, 6♦, 10♥
5♥, 6♦, 10♣
5♥, 6♦, 10♦
5♥, 6♦, J♠
5♥, 6♦, J♥
5♥, 6♦, J♣
5♥, 6♦, J♦
5♥, 6♦, Q♠
5♥, 6♦, Q♥
5♥, 6♦, Q♣
5♥, 6♦, Q♦
5♥, 6♦, K♠
5♥, 6♦, K♥
5♥, 6♦, K♣
5♥, 6♦, K♦
5♥, 6♦, A♠
5♥, 6♦, A♥
5♥, 6♦, A♣
5♥, 6♦, A♦
5♥, 7♠, 7♥
5♥, 7♠, 7♣
5♥, 7♠, 7♦
5♥, 7♠, 8♠
5♥, 7♠, 8♥
5♥, 7♠, 8♣
5♥, 7♠, 8♦
5♥, 7♠, 9♠
5♥, 7♠, 9♥
5♥, 7♠, 9♣
5♥, 7♠, 9♦
5♥, 7♠, 10♠
5♥, 7♠, 10♥
5♥, 7♠, 10♣
5♥, 7♠, 10♦
5♥, 7♠, J♠
5♥, 7♠, J♥
5♥, 7♠, J♣
5♥, 7♠, J♦
5♥, 7♠, Q♠
5♥, 7♠, Q♥
5♥, 7♠, Q♣
5♥, 7♠, Q♦
5♥, 7♠, K♠
5♥, 7♠, K♥
5♥, 7♠, K♣
5♥, 7♠, K♦
5♥, 7♠, A♠
5♥, 7♠, A♥
5♥, 7♠, A♣
5♥, 7♠, A♦
5♥, 7♥, 7♣
5♥, 7♥, 7♦
5♥, 7♥, 8♠
5♥, 7♥, 8♥
5♥, 7♥, 8♣
5♥, 7♥, 8♦
5♥, 7♥, 9♠
5♥, 7♥, 9♥
5♥, 7♥, 9♣
5♥, 7♥, 9♦
5♥, 7♥, 10♠
5♥, 7♥, 10♥
5♥, 7♥, 10♣
5♥, 7♥, 10♦
5♥, 7♥, J♠
5♥, 7♥, J♥
5♥, 7♥, J♣
5♥, 7♥, J♦
5♥, 7♥, Q♠
5♥, 7♥, Q♥
5♥, 7♥, Q♣
5♥, 7♥, Q♦
5♥, 7♥, K♠
5♥, 7♥, K♥
5♥, 7♥, K♣
5♥, 7♥, K♦
5♥, 7♥, A♠
5♥, 7♥, A♥
5♥, 7♥, A♣
5♥, 7♥, A♦
5♥, 7♣, 7♦
5♥, 7♣, 8♠
5♥, 7♣, 8♥
5♥, 7♣, 8♣
5♥, 7♣, 8♦
5♥, 7♣, 9♠
5♥, 7♣, 9♥
5♥, 7♣, 9♣
5♥, 7♣, 9♦
5♥, 7♣, 10♠
5♥, 7♣, 10♥
5♥, 7♣, 10♣
5♥, 7♣, 10♦
5♥, 7♣, J♠
5♥, 7♣, J♥
5♥, 7♣, J♣
5♥, 7♣, J♦
5♥, 7♣, Q♠
5♥, 7♣, Q♥
5♥, 7♣, Q♣
5♥, 7♣, Q♦
5♥, 7♣, K♠
5♥, 7♣, K♥
5♥, 7♣, K♣
5♥, 7♣, K♦
5♥, 7♣, A♠
5♥, 7♣, A♥
5♥, 7♣, A♣
5♥, 7♣, A♦
5♥, 7♦, 8♠
5♥, 7♦, 8♥
5♥, 7♦, 8♣
5♥, 7♦, 8♦
5♥, 7♦, 9♠
5♥, 7♦, 9♥
5♥, 7♦, 9♣
5♥, 7♦, 9♦
5♥, 7♦, 10♠
5♥, 7♦, 10♥
5♥, 7♦, 10♣
5♥, 7♦, 10♦
5♥, 7♦, J♠
5♥, 7♦, J♥
5♥, 7♦, J♣
5♥, 7♦, J♦
5♥, 7♦, Q♠
5♥, 7♦, Q♥
5♥, 7♦, Q♣
5♥, 7♦, Q♦
5♥, 7♦, K♠
5♥, 7♦, K♥
5♥, 7♦, K♣
5♥, 7♦, K♦
5♥, 7♦, A♠
5♥, 7♦, A♥
5♥, 7♦, A♣
5♥, 7♦, A♦
5♥, 8♠, 8♥
5♥, 8♠, 8♣
5♥, 8♠, 8♦
5♥, 8♠, 9♠
5♥, 8♠, 9♥
5♥, 8♠, 9♣
5♥, 8♠, 9♦
5♥, 8♠, 10♠
5♥, 8♠, 10♥
5♥, 8♠, 10♣
5♥, 8♠, 10♦
5♥, 8♠, J♠
5♥, 8♠, J♥
5♥, 8♠, J♣
5♥, 8♠, J♦
5♥, 8♠, Q♠
5♥, 8♠, Q♥
5♥, 8♠, Q♣
5♥, 8♠, Q♦
5♥, 8♠, K♠
5♥, 8♠, K♥
5♥, 8♠, K♣
5♥, 8♠, K♦
5♥, 8♠, A♠
5♥, 8♠, A♥
5♥, 8♠, A♣
5♥, 8♠, A♦
5♥, 8♥, 8♣
5♥, 8♥, 8♦
5♥, 8♥, 9♠
5♥, 8♥, 9♥
5♥, 8♥, 9♣
5♥, 8♥, 9♦
5♥, 8♥, 10♠
5♥, 8♥, 10♥
5♥, 8♥, 10♣
5♥, 8♥, 10♦
5♥, 8♥, J♠
5♥, 8♥, J♥
5♥, 8♥, J♣
5♥, 8♥, J♦
5♥, 8♥, Q♠
5♥, 8♥, Q♥
5♥, 8♥, Q♣
5♥, 8♥, Q♦
5♥, 8♥, K♠
5♥, 8♥, K♥
5♥, 8♥, K♣
5♥, 8♥, K♦
5♥, 8♥, A♠
5♥, 8♥, A♥
5♥, 8♥, A♣
5♥, 8♥, A♦
5♥, 8♣, 8♦
5♥, 8♣, 9♠
5♥, 8♣, 9♥
5♥, 8♣, 9♣
5♥, 8♣, 9♦
5♥, 8♣, 10♠
5♥, 8♣, 10♥
5♥, 8♣, 10♣
5♥, 8♣, 10♦
5♥, 8♣, J♠
5♥, 8♣, J♥
5♥, 8♣, J♣
5♥, 8♣, J♦
5♥, 8♣, Q♠
5♥, 8♣, Q♥
5♥, 8♣, Q♣
5♥, 8♣, Q♦
5♥, 8♣, K♠
5♥, 8♣, K♥
5♥, 8♣, K♣
5♥, 8♣, K♦
5♥, 8♣, A♠
5♥, 8♣, A♥
5♥, 8♣, A♣
5♥, 8♣, A♦
5♥, 8♦, 9♠
5♥, 8♦, 9♥
5♥, 8♦, 9♣
5♥, 8♦, 9♦
5♥, 8♦, 10♠
5♥, 8♦, 10♥
5♥, 8♦, 10♣
5♥, 8♦, 10♦
5♥, 8♦, J♠
5♥, 8♦, J♥
5♥, 8♦, J♣
5♥, 8♦, J♦
5♥, 8♦, Q♠
5♥, 8♦, Q♥
5♥, 8♦, Q♣
5♥, 8♦, Q♦
5♥, 8♦, K♠
5♥, 8♦, K♥
5♥, 8♦, K♣
5♥, 8♦, K♦
5♥, 8♦, A♠
5♥, 8♦, A♥
5♥, 8♦, A♣
5♥, 8♦, A♦
5♥, 9♠, 9♥
5♥, 9♠, 9♣
5♥, 9♠, 9♦
5♥, 9♠, 10♠
5♥, 9♠, 10♥
5♥, 9♠, 10♣
5♥, 9♠, 10♦
5♥, 9♠, J♠
5♥, 9♠, J♥
5♥, 9♠, J♣
5♥, 9♠, J♦
5♥, 9♠, Q♠
5♥, 9♠, Q♥
5♥, 9♠, Q♣
5♥, 9♠, Q♦
5♥, 9♠, K♠
5♥, 9♠, K♥
5♥, 9♠, K♣
5♥, 9♠, K♦
5♥, 9♠, A♠
5♥, 9♠, A♥
5♥, 9♠, A♣
5♥, 9♠, A♦
5♥, 9♥, 9♣
5♥, 9♥, 9♦
5♥, 9♥, 10♠
5♥, 9♥, 10♥
5♥, 9♥, 10♣
5♥, 9♥, 10♦
5♥, 9♥, J♠
5♥, 9♥, J♥
5♥, 9♥, J♣
5♥, 9♥, J♦
5♥, 9♥, Q♠
5♥, 9♥, Q♥
5♥, 9♥, Q♣
5♥, 9♥, Q♦
5♥, 9♥, K♠
5♥, 9♥, K♥
5♥, 9♥, K♣
5♥, 9♥, K♦
5♥, 9♥, A♠
5♥, 9♥, A♥
5♥, 9♥, A♣
5♥, 9♥, A♦
5♥, 9♣, 9♦
5♥, 9♣, 10♠
5♥, 9♣, 10♥
5♥, 9♣, 10♣
5♥, 9♣, 10♦
5♥, 9♣, J♠
5♥, 9♣, J♥
5♥, 9♣, J♣
5♥, 9♣, J♦
5♥, 9♣, Q♠
5♥, 9♣, Q♥
5♥, 9♣, Q♣
5♥, 9♣, Q♦
5♥, 9♣, K♠
5♥, 9♣, K♥
5♥, 9♣, K♣
5♥, 9♣, K♦
5♥, 9♣, A♠
5♥, 9♣, A♥
5♥, 9♣, A♣
5♥, 9♣, A♦
5♥, 9♦, 10♠
5♥, 9♦, 10♥
5♥, 9♦, 10♣
5♥, 9♦, 10♦
5♥, 9♦, J♠
5♥, 9♦, J♥
5♥, 9♦, J♣
5♥, 9♦, J♦
5♥, 9♦, Q♠
5♥, 9♦, Q♥
5♥, 9♦, Q♣
5♥, 9♦, Q♦
5♥, 9♦, K♠
5♥, 9♦, K♥
5♥, 9♦, K♣
5♥, 9♦, K♦
5♥, 9♦, A♠
5♥, 9♦, A♥
5♥, 9♦, A♣
5♥, 9♦, A♦
5♥, 10♠, 10♥
5♥, 10♠, 10♣
5♥, 10♠, 10♦
5♥, 10♠, J♠
5♥, 10♠, J♥
5♥, 10♠, J♣
5♥, 10♠, J♦
5♥, 10♠, Q♠
5♥, 10♠, Q♥
5♥, 10♠, Q♣
5♥, 10♠, Q♦
5♥, 10♠, K♠
5♥, 10♠, K♥
5♥, 10♠, K♣
5♥, 10♠, K♦
5♥, 10♠, A♠
5♥, 10♠, A♥
5♥, 10♠, A♣
5♥, 10♠, A♦
5♥, 10♥, 10♣
5♥, 10♥, 10♦
5♥, 10♥, J♠
5♥, 10♥, J♥
5♥, 10♥, J♣
5♥, 10♥, J♦
5♥, 10♥, Q♠
5♥, 10♥, Q♥
5♥, 10♥, Q♣
5♥, 10♥, Q♦
5♥, 10♥, K♠
5♥, 10♥, K♥
5♥, 10♥, K♣
5♥, 10♥, K♦
5♥, 10♥, A♠
5♥, 10♥, A♥
5♥, 10♥, A♣
5♥, 10♥, A♦
5♥, 10♣, 10♦
5♥, 10♣, J♠
5♥, 10♣, J♥
5♥, 10♣, J♣
5♥, 10♣, J♦
5♥, 10♣, Q♠
5♥, 10♣, Q♥
5♥, 10♣, Q♣
5♥, 10♣, Q♦
5♥, 10♣, K♠
5♥, 10♣, K♥
5♥, 10♣, K♣
5♥, 10♣, K♦
5♥, 10♣, A♠
5♥, 10♣, A♥
5♥, 10♣, A♣
5♥, 10♣, A♦
5♥, 10♦, J♠
5♥, 10♦, J♥
5♥, 10♦, J♣
5♥, 10♦, J♦
5♥, 10♦, Q♠
5♥, 10♦, Q♥
5♥, 10♦, Q♣
5♥, 10♦, Q♦
5♥, 10♦, K♠
5♥, 10♦, K♥
5♥, 10♦, K♣
5♥, 10♦, K♦
5♥, 10♦, A♠
5♥, 10♦, A♥
5♥, 10♦, A♣
5♥, 10♦, A♦
5♥, J♠, J♥
5♥, J♠, J♣
5♥, J♠, J♦
5♥, J♠, Q♠
5♥, J♠, Q♥
5♥, J♠, Q♣
5♥, J♠, Q♦
5♥, J♠, K♠
5♥, J♠, K♥
5♥, J♠, K♣
5♥, J♠, K♦
5♥, J♠, A♠
5♥, J♠, A♥
5♥, J♠, A♣
5♥, J♠, A♦
5♥, J♥, J♣
5♥, J♥, J♦
5♥, J♥, Q♠
5♥, J♥, Q♥
5♥, J♥, Q♣
5♥, J♥, Q♦
5♥, J♥, K♠
5♥, J♥, K♥
5♥, J♥, K♣
5♥, J♥, K♦
5♥, J♥, A♠
5♥, J♥, A♥
5♥, J♥, A♣
5♥, J♥, A♦
5♥, J♣, J♦
5♥, J♣, Q♠
5♥, J♣, Q♥
5♥, J♣, Q♣
5♥, J♣, Q♦
5♥, J♣, K♠
5♥, J♣, K♥
5♥, J♣, K♣
5♥, J♣, K♦
5♥, J♣, A♠
5♥, J♣, A♥
5♥, J♣, A♣
5♥, J♣, A♦
5♥, J♦, Q♠
5♥, J♦, Q♥
5♥, J♦, Q♣
5♥, J♦, Q♦
5♥, J♦, K♠
5♥, J♦, K♥
5♥, J♦, K♣
5♥, J♦, K♦
5♥, J♦, A♠
5♥, J♦, A♥
5♥, J♦, A♣
5♥, J♦, A♦
5♥, Q♠, Q♥
5♥, Q♠, Q♣
5♥, Q♠, Q♦
5♥, Q♠, K♠
5♥, Q♠, K♥
5♥, Q♠, K♣
5♥, Q♠, K♦
5♥, Q♠, A♠
5♥, Q♠, A♥
5♥, Q♠, A♣
5♥, Q♠, A♦
5♥, Q♥, Q♣
5♥, Q♥, Q♦
5♥, Q♥, K♠
5♥, Q♥, K♥
5♥, Q♥, K♣
5♥, Q♥, K♦
5♥, Q♥, A♠
5♥, Q♥, A♥
5♥, Q♥, A♣
5♥, Q♥, A♦
5♥, Q♣, Q♦
5♥, Q♣, K♠
5♥, Q♣, K♥
5♥, Q♣, K♣
5♥, Q♣, K♦
5♥, Q♣, A♠
5♥, Q♣, A♥
5♥, Q♣, A♣
5♥, Q♣, A♦
5♥, Q♦, K♠
5♥, Q♦, K♥
5♥, Q♦, K♣
5♥, Q♦, K♦
5♥, Q♦, A♠
5♥, Q♦, A♥
5♥, Q♦, A♣
5♥, Q♦, A♦
5♥, K♠, K♥
5♥, K♠, K♣
5♥, K♠, K♦
5♥, K♠, A♠
5♥, K♠, A♥
5♥, K♠, A♣
5♥, K♠, A♦
5♥, K♥, K♣
5♥, K♥, K♦
5♥, K♥, A♠
5♥, K♥, A♥
5♥, K♥, A♣
5♥, K♥, A♦
5♥, K♣, K♦
5♥, K♣, A♠
5♥, K♣, A♥
5♥, K♣, A♣
5♥, K♣, A♦
5♥, K♦, A♠
5♥, K♦, A♥
5♥, K♦, A♣
5♥, K♦, A♦
5♥, A♠, A♥
5♥, A♠, A♣
5♥, A♠, A♦
5♥, A♥, A♣
5♥, A♥, A♦
5♥, A♣, A♦
5♣, 5♦, 6♠
5♣, 5♦, 6♥
5♣, 5♦, 6♣
5♣, 5♦, 6♦
5♣, 5♦, 7♠
5♣, 5♦, 7♥
5♣, 5♦, 7♣
5♣, 5♦, 7♦
5♣, 5♦, 8♠
5♣, 5♦, 8♥
5♣, 5♦, 8♣
5♣, 5♦, 8♦
5♣, 5♦, 9♠
5♣, 5♦, 9♥
5♣, 5♦, 9♣
5♣, 5♦, 9♦
5♣, 5♦, 10♠
5♣, 5♦, 10♥
5♣, 5♦, 10♣
5♣, 5♦, 10♦
5♣, 5♦, J♠
5♣, 5♦, J♥
5♣, 5♦, J♣
5♣, 5♦, J♦
5♣, 5♦, Q♠
5♣, 5♦, Q♥
5♣, 5♦, Q♣
5♣, 5♦, Q♦
5♣, 5♦, K♠
5♣, 5♦, K♥
5♣, 5♦, K♣
5♣, 5♦, K♦
5♣, 5♦, A♠
5♣, 5♦, A♥
5♣, 5♦, A♣
5♣, 5♦, A♦
5♣, 6♠, 6♥
5♣, 6♠, 6♣
5♣, 6♠, 6♦
5♣, 6♠, 7♠
5♣, 6♠, 7♥
5♣, 6♠, 7♣
5♣, 6♠, 7♦
5♣, 6♠, 8♠
5♣, 6♠, 8♥
5♣, 6♠, 8♣
5♣, 6♠, 8♦
5♣, 6♠, 9♠
5♣, 6♠, 9♥
5♣, 6♠, 9♣
5♣, 6♠, 9♦
5♣, 6♠, 10♠
5♣, 6♠, 10♥
5♣, 6♠, 10♣
5♣, 6♠, 10♦
5♣, 6♠, J♠
5♣, 6♠, J♥
5♣, 6♠, J♣
5♣, 6♠, J♦
5♣, 6♠, Q♠
5♣, 6♠, Q♥
5♣, 6♠, Q♣
5♣, 6♠, Q♦
5♣, 6♠, K♠
5♣, 6♠, K♥
5♣, 6♠, K♣
5♣, 6♠, K♦
5♣, 6♠, A♠
5♣, 6♠, A♥
5♣, 6♠, A♣
5♣, 6♠, A♦
5♣, 6♥, 6♣
5♣, 6♥, 6♦
5♣, 6♥, 7♠
5♣, 6♥, 7♥
5♣, 6♥, 7♣
5♣, 6♥, 7♦
5♣, 6♥, 8♠
5♣, 6♥, 8♥
5♣, 6♥, 8♣
5♣, 6♥, 8♦
5♣, 6♥, 9♠
5♣, 6♥, 9♥
5♣, 6♥, 9♣
5♣, 6♥, 9♦
5♣, 6♥, 10♠
5♣, 6♥, 10♥
5♣, 6♥, 10♣
5♣, 6♥, 10♦
5♣, 6♥, J♠
5♣, 6♥, J♥
5♣, 6♥, J♣
5♣, 6♥, J♦
5♣, 6♥, Q♠
5♣, 6♥, Q♥
5♣, 6♥, Q♣
5♣, 6♥, Q♦
5♣, 6♥, K♠
5♣, 6♥, K♥
5♣, 6♥, K♣
5♣, 6♥, K♦
5♣, 6♥, A♠
5♣, 6♥, A♥
5♣, 6♥, A♣
5♣, 6♥, A♦
5♣, 6♣, 6♦
5♣, 6♣, 7♠
5♣, 6♣, 7♥
5♣, 6♣, 7♣
5♣, 6♣, 7♦
5♣, 6♣, 8♠
5♣, 6♣, 8♥
5♣, 6♣, 8♣
5♣, 6♣, 8♦
5♣, 6♣, 9♠
5♣, 6♣, 9♥
5♣, 6♣, 9♣
5♣, 6♣, 9♦
5♣, 6♣, 10♠
5♣, 6♣, 10♥
5♣, 6♣, 10♣
5♣, 6♣, 10♦
5♣, 6♣, J♠
5♣, 6♣, J♥
5♣, 6♣, J♣
5♣, 6♣, J♦
5♣, 6♣, Q♠
5♣, 6♣, Q♥
5♣, 6♣, Q♣
5♣, 6♣, Q♦
5♣, 6♣, K♠
5♣, 6♣, K♥
5♣, 6♣, K♣
5♣, 6♣, K♦
5♣, 6♣, A♠
5♣, 6♣, A♥
5♣, 6♣, A♣
5♣, 6♣, A♦
5♣, 6♦, 7♠
5♣, 6♦, 7♥
5♣, 6♦, 7♣
5♣, 6♦, 7♦
5♣, 6♦, 8♠
5♣, 6♦, 8♥
5♣, 6♦, 8♣
5♣, 6♦, 8♦
5♣, 6♦, 9♠
5♣, 6♦, 9♥
5♣, 6♦, 9♣
5♣, 6♦, 9♦
5♣, 6♦, 10♠
5♣, 6♦, 10♥
5♣, 6♦, 10♣
5♣, 6♦, 10♦
5♣, 6♦, J♠
5♣, 6♦, J♥
5♣, 6♦, J♣
5♣, 6♦, J♦
5♣, 6♦, Q♠
5♣, 6♦, Q♥
5♣, 6♦, Q♣
5♣, 6♦, Q♦
5♣, 6♦, K♠
5♣, 6♦, K♥
5♣, 6♦, K♣
5♣, 6♦, K♦
5♣, 6♦, A♠
5♣, 6♦, A♥
5♣, 6♦, A♣
5♣, 6♦, A♦
5♣, 7♠, 7♥
5♣, 7♠, 7♣
